Feature,Normalized.Dispersion
ENSG00000180758,-0.9198293372548483
ENSG00000228526,0.18386267149333813
ENSG00000234546,3.1934158772250094
ENSG00000049239,3.442807540338469
ENSG00000171621,-0.8930442946851171
ENSG00000284693,nan
ENSG00000171612,-1.01114379633422
ENSG00000188807,-0.38327999740367785
ENSG00000171608,-1.9152811539068229
ENSG00000231789,-1.3514288135027686
ENSG00000171603,-0.6127622786597908
ENSG00000178585,1.0268865668863967
ENSG00000162441,-0.20285052982921226
ENSG00000173614,0.6285623934782059
ENSG00000162444,-2.7668122764485785
ENSG00000130939,-0.6156653275088917
ENSG00000054523,-0.605431950993866
ENSG00000284735,6.21569195348694
ENSG00000284642,0.5255835197783417
ENSG00000142657,2.1548627062195
ENSG00000271989,-0.5640670751790408
ENSG00000251503,1.0800307731309513
ENSG00000175279,-0.28954437435138836
ENSG00000241563,0.524705686409735
ENSG00000160049,-0.7886240984561531
ENSG00000142655,1.3404155297127347
ENSG00000130940,0.5609261950877156
ENSG00000272078,-5.284191739524282
ENSG00000175262,nan
ENSG00000120948,2.301052304165494
ENSG00000277726,nan
ENSG00000009724,nan
ENSG00000271895,0.6878779524154488
ENSG00000116649,-0.7283415274326348
ENSG00000171824,0.07373770130823167
ENSG00000226849,-0.26143599381655075
ENSG00000230337,1.6765803448088588
ENSG00000198793,-0.23765886848953813
ENSG00000171819,nan
ENSG00000120942,-0.7629601523860391
ENSG00000235643,nan
ENSG00000284708,0.20230630898139434
ENSG00000116661,2.912654949078714
ENSG00000132879,-1.290089237915216
ENSG00000116663,-1.5948135979594997
ENSG00000116670,-2.0075936092129445
ENSG00000162490,0.0381646317417629
ENSG00000177674,-0.2130532503816266
ENSG00000215910,-0.4441265112901291
ENSG00000177000,1.4548747173662657
ENSG00000011021,-0.08751752764476664
ENSG00000242349,-1.3349951414306034
ENSG00000120937,90.06764186669473
ENSG00000116685,-0.13198289170347696
ENSG00000083444,-1.9576226819694755
ENSG00000116688,0.11059806721116913
ENSG00000116691,0.2519255220630654
ENSG00000120949,-0.17527383072678968
ENSG00000028137,1.9970131792705579
ENSG00000048707,0.5802433365051574
ENSG00000162496,4.748550639959127
ENSG00000272482,-0.7456687041863563
ENSG00000116726,9.707569608574701
ENSG00000116721,nan
ENSG00000179172,nan
ENSG00000277058,nan
ENSG00000275774,nan
ENSG00000204505,28.721564202416502
ENSG00000270601,11.952073376189157
ENSG00000182330,9.495099918958399
ENSG00000204501,nan
ENSG00000204481,5.096567039104922
ENSG00000162494,-1.8191938996340986
ENSG00000259961,nan
ENSG00000162493,-2.776650629229345
ENSG00000116731,0.9415919607133653
ENSG00000189337,-0.5224694855593532
ENSG00000175147,0.8581680697846799
ENSG00000171729,0.9658076312573786
ENSG00000142621,-0.11570833388666266
ENSG00000236045,nan
ENSG00000228140,0.2563821495845113
ENSG00000142634,2.8513167433267927
ENSG00000162438,nan
ENSG00000132906,-0.1801541955476668
ENSG00000116138,1.076847549809048
ENSG00000272510,nan
ENSG00000116771,0.7273323037099246
ENSG00000237301,1.7356460957255422
ENSG00000197312,-1.1516515483306542
ENSG00000116786,0.21233970941526664
ENSG00000237938,nan
ENSG00000162461,-1.081422042662145
ENSG00000162460,nan
ENSG00000162458,1.1007068224837018
ENSG00000233954,0.21767060845065725
ENSG00000179743,1.7647354948805274
ENSG00000065526,2.051029809614641
ENSG00000116809,-1.2048423286934207
ENSG00000183888,-0.24234190952519116
ENSG00000173641,-3.428383210416341
ENSG00000186510,-2.1029715815125862
ENSG00000184908,nan
ENSG00000185519,-1.011119443561283
ENSG00000142627,1.3621342492461839
ENSG00000227959,0.3574461134868902
ENSG00000224621,2.7788516836863675
ENSG00000142632,-1.5029861049487012
ENSG00000132881,0.0753395874578408
ENSG00000037637,-1.066201837429145
ENSG00000055070,-1.0548408700697693
ENSG00000187144,-0.4653220006026757
ENSG00000157191,0.3210374609160203
ENSG00000226029,0.29588438755042795
ENSG00000261135,0.5654625730066146
ENSG00000219481,0.023853929370054865
ENSG00000271732,nan
ENSG00000058453,0.1637651587567454
ENSG00000228549,nan
ENSG00000238142,1.1080337372979603
ENSG00000272426,1.2194968518209297
ENSG00000117122,3.495572646069671
ENSG00000159363,0.24110209685038803
ENSG00000117118,-0.48163749290207697
ENSG00000117115,0.610291380779012
ENSG00000204362,-1.3969012161712784
ENSG00000282843,nan
ENSG00000142623,-0.7249739711886066
ENSG00000142619,nan
ENSG00000159339,0.8302829266964696
ENSG00000179051,1.653280861815644
ENSG00000074964,1.330220240655331
ENSG00000117148,0.4392828758746512
ENSG00000179023,1.3523212911909228
ENSG00000009709,-1.0996900311942066
ENSG00000159423,0.9995274509601372
ENSG00000169991,-1.0577974282788687
ENSG00000127481,2.311335130631413
ENSG00000230424,1.8191972406979848
ENSG00000127463,0.7574272690318642
ENSG00000053372,-0.48745594251625474
ENSG00000162482,0.4373340635450513
ENSG00000053371,-0.6115103176830116
ENSG00000040487,-0.019629597223146285
ENSG00000077549,0.35302901781725515
ENSG00000173436,-0.9655574632989774
ENSG00000158747,0.579540041706316
ENSG00000158748,nan
ENSG00000162542,1.3881167217119785
ENSG00000178828,2.686679772067511
ENSG00000235434,nan
ENSG00000169914,0.12394292701747665
ENSG00000188784,nan
ENSG00000188257,11.620525437137196
ENSG00000127472,-1.2788878654769462
ENSG00000158786,2.3691301318685745
ENSG00000227066,-2.4896820476304975
ENSG00000225986,-1.3480374549779726
ENSG00000162543,-2.7239676187194988
ENSG00000162545,5.510085438065225
ENSG00000090432,-0.6998879236216333
ENSG00000183114,-0.9968672186524516
ENSG00000158825,0.9945679932203054
ENSG00000158828,-1.773287320816663
ENSG00000117242,2.286330391466278
ENSG00000244038,0.33320606435789507
ENSG00000117245,-0.9519867456521417
ENSG00000189410,-0.10747050542059436
ENSG00000127483,1.9255126030906715
ENSG00000075151,-0.41510128632290477
ENSG00000117298,-0.14452611384543923
ENSG00000236936,-0.43323212330651295
ENSG00000142794,-0.7178454255840211
ENSG00000162551,1.2558235485571654
ENSG00000076864,0.8201261012127086
ENSG00000090686,0.3256373875605955
ENSG00000187942,1.994527527644378
ENSG00000142798,0.7763455813482156
ENSG00000219073,nan
ENSG00000142789,nan
ENSG00000228397,-0.3621283089740069
ENSG00000070831,-1.239276874525676
ENSG00000271840,6.0937719361293405
ENSG00000162552,-1.5241170281695355
ENSG00000184677,-1.2025589454482222
ENSG00000070886,0.6837759103529105
ENSG00000173372,nan
ENSG00000133216,3.8000868914840495
ENSG00000227868,2.152231388043966
ENSG00000004487,-1.566625850665237
ENSG00000169641,0.5298018757850222
ENSG00000179546,-2.3204097096211296
ENSG00000261326,2.8619288481033625
ENSG00000284726,1.6202240666610401
ENSG00000125944,-0.06233542967770073
ENSG00000125945,-0.28507902019683024
ENSG00000249087,1.9489618803053528
ENSG00000204219,2.1025790763684116
ENSG00000088280,-0.8340277064010915
ENSG00000007968,0.09542978976554536
ENSG00000235052,-0.6360099918362617
ENSG00000117318,10.239765766422268
ENSG00000197880,-0.17359190526840912
ENSG00000142676,-1.8747245401845278
ENSG00000011007,-1.0210329531768785
ENSG00000236810,-0.06991157161014293
ENSG00000057757,-1.0978021287834925
ENSG00000011009,-0.04226827393201004
ENSG00000117308,1.3884242542679643
ENSG00000117305,4.149552525561494
ENSG00000179163,4.750851822054762
ENSG00000189266,0.9033569911722682
ENSG00000188529,1.193852204022878
ENSG00000225315,nan
ENSG00000142661,-2.745431003092042
ENSG00000142677,-2.178992092316127
ENSG00000185436,-0.2831864497596253
ENSG00000158055,0.10653573957041933
ENSG00000001460,0.6943563057531343
ENSG00000001461,0.04577618145991712
ENSG00000117602,-1.002199980654183
ENSG00000264443,0.7805807840087796
ENSG00000184454,-0.23906830949991373
ENSG00000133226,0.20747018148443297
ENSG00000169504,-1.8989153148701787
ENSG00000020633,-0.3441471869370318
ENSG00000261025,nan
ENSG00000231953,1.9289330891943646
ENSG00000117614,1.225925953951777
ENSG00000284657,-0.2910451190424228
ENSG00000117616,1.1305440937755888
ENSG00000272432,4.218382972070568
ENSG00000187010,-0.18229030784261488
ENSG00000183726,-0.45514716722449056
ENSG00000188672,0.7589268487336293
ENSG00000204178,1.7926831621342603
ENSG00000157978,-0.7321731932910492
ENSG00000225643,-0.6021228888740878
ENSG00000117643,1.8925884106373774
ENSG00000233478,-0.5905389982344658
ENSG00000162430,0.8951023630814235
ENSG00000228172,0.7095952593318071
ENSG00000117640,0.11335296585687939
ENSG00000127423,-2.2573621691849772
ENSG00000236528,nan
ENSG00000182749,-1.789030385836068
ENSG00000117632,0.36855275362085943
ENSG00000158006,-0.48614849996125753
ENSG00000158008,nan
ENSG00000158014,-0.28656842642106883
ENSG00000175087,-0.7792821868858166
ENSG00000197245,3.4293582591055833
ENSG00000282872,1.0354108506238635
ENSG00000236782,0.6244567459687034
ENSG00000142684,-0.2592168923351353
ENSG00000142675,0.28279192224858263
ENSG00000130695,0.2488281099689183
ENSG00000142669,0.5953607057844574
ENSG00000158062,1.5421265449259012
ENSG00000169442,0.47187852363004756
ENSG00000176092,0.5935469666479055
ENSG00000131914,8.633032072593833
ENSG00000117682,0.5737550264090607
ENSG00000198830,-0.5873736367272194
ENSG00000117676,0.5405984800774819
ENSG00000260063,4.589825761949999
ENSG00000117713,1.143221005478718
ENSG00000060642,1.1482206795559062
ENSG00000204160,0.4946559648723038
ENSG00000175793,6.540034818794798
ENSG00000142751,0.9140506129042698
ENSG00000198746,-0.7923707045171947
ENSG00000090273,0.4338837473851463
ENSG00000131910,-0.1493866076804413
ENSG00000175707,0.2408688383183915
ENSG00000253368,0.20355281038878245
ENSG00000158246,-0.03698644236031724
ENSG00000090020,2.2984963684231947
ENSG00000142784,-0.09779401092711894
ENSG00000186501,-0.9984992745078434
ENSG00000142765,1.3890231655369478
ENSG00000142733,0.4737323964597911
ENSG00000142748,nan
ENSG00000174950,-0.31815885467886734
ENSG00000181773,-0.735796700613871
ENSG00000158195,-0.029014250665489943
ENSG00000237429,-2.39268622541826
ENSG00000126705,-1.2780159470025916
ENSG00000000938,nan
ENSG00000233975,0.10243353636332687
ENSG00000126709,6.286218637953575
ENSG00000225886,nan
ENSG00000009780,1.1908971702238564
ENSG00000117758,1.8158684446483075
ENSG00000117751,-0.22997089968860518
ENSG00000130775,0.011002393692542628
ENSG00000117748,-0.7150220834716569
ENSG00000130768,1.2337550735737701
ENSG00000158156,-1.825303363538273
ENSG00000158161,-1.1303925328810054
ENSG00000169403,3.2031647741806193
ENSG00000126698,1.5032818969190953
ENSG00000130770,0.3149021371192052
ENSG00000270605,4.719494840629924
ENSG00000130766,1.7492392658317295
ENSG00000130772,1.683251451674733
ENSG00000204138,0.2314966233501726
ENSG00000180198,1.4802703922451053
ENSG00000180098,0.15864184097733583
ENSG00000197989,6.202893001461706
ENSG00000120656,0.36027655183345303
ENSG00000188060,0.09884785219668159
ENSG00000229388,0.42419975530977894
ENSG00000270103,1.107782272147075
ENSG00000162419,0.26262185638701574
ENSG00000198492,-1.3591756747286432
ENSG00000116329,-0.45063352196627166
ENSG00000159023,1.2638663072255134
ENSG00000253304,0.6923214237110211
ENSG00000116350,0.20287155800769252
ENSG00000116353,0.015915933853154655
ENSG00000060656,-0.9682532966742108
ENSG00000228176,nan
ENSG00000162510,0.9833117317152114
ENSG00000186056,-0.8871578587257792
ENSG00000162511,-0.524321353026709
ENSG00000223382,1.1116548188770512
ENSG00000162512,0.8766990164554515
ENSG00000134644,-0.2819025638188261
ENSG00000084628,-0.8788936695437284
ENSG00000060688,-0.23610935721186704
ENSG00000121766,-0.808794118982476
ENSG00000121769,4.503673064829808
ENSG00000168528,2.702701459556901
ENSG00000229167,-1.2711933088753895
ENSG00000142910,4.838400983822464
ENSG00000121764,1.1832210592506398
ENSG00000162517,-0.7106261872752889
ENSG00000264078,-1.131987125964789
ENSG00000084636,3.577023948076905
ENSG00000121753,1.5513727626753007
ENSG00000134668,-0.6480057403505832
ENSG00000203620,-0.9454606707374081
ENSG00000269967,2.6151897665495145
ENSG00000184007,-0.8427399735569183
ENSG00000121774,0.2001501910295137
ENSG00000203325,0.12072016303160964
ENSG00000121775,-0.9113579400821491
ENSG00000025800,-1.2127368370295017
ENSG00000084652,-0.37357070473687093
ENSG00000160050,0.9382910584384075
ENSG00000224066,nan
ENSG00000160051,1.3103275609675495
ENSG00000160055,-0.8567946767675451
ENSG00000084623,0.6623801238367545
ENSG00000183615,0.0
ENSG00000182866,1.4200817452013639
ENSG00000116478,1.886641836390974
ENSG00000175130,1.6522292189338565
ENSG00000233775,nan
ENSG00000162526,1.7305810228051244
ENSG00000225828,1.974690667003115
ENSG00000160058,0.8831722928794817
ENSG00000273274,-0.11675491287961122
ENSG00000160062,0.3159664957002978
ENSG00000176261,1.2494156507545773
ENSG00000162521,0.7211620570283515
ENSG00000162520,2.4374374577464604
ENSG00000224409,2.218587470276251
ENSG00000162522,0.3165760250724028
ENSG00000134684,0.6265829928052489
ENSG00000116497,-0.4651949649109273
ENSG00000160097,-0.7961046974789721
ENSG00000121905,nan
ENSG00000121900,3.0982164183956824
ENSG00000116514,2.222242528824858
ENSG00000236065,nan
ENSG00000004455,0.3933168695544161
ENSG00000142920,-1.8995890239215458
ENSG00000116525,0.10194982147676887
ENSG00000160094,0.48983076432474676
ENSG00000270115,nan
ENSG00000134686,3.163504746109201
ENSG00000233246,nan
ENSG00000121903,-1.109819941865697
ENSG00000163866,-0.7001486037383865
ENSG00000189280,-0.9960494364907466
ENSG00000189433,-0.38143877606717363
ENSG00000188910,0.47351897394668035
ENSG00000187513,-0.830324768036694
ENSG00000116544,-1.297735010248299
ENSG00000284773,4.35127582272089
ENSG00000271741,-1.5766401672484818
ENSG00000243749,nan
ENSG00000163867,-0.285991891937227
ENSG00000197056,-1.396064702220123
ENSG00000116560,0.049895678697044164
ENSG00000146463,0.07634658315725969
ENSG00000142687,1.2757898164581611
ENSG00000020129,-0.7942649985865623
ENSG00000239636,2.0780683025279494
ENSG00000116819,-1.2784761473974735
ENSG00000126067,0.08290787181555949
ENSG00000142686,1.1476075395983887
ENSG00000092853,1.1543043401154582
ENSG00000232335,nan
ENSG00000134698,3.07719750776658
ENSG00000092847,-1.0588110399459678
ENSG00000271914,1.3561641002288383
ENSG00000126070,0.5728066861339176
ENSG00000092850,-0.939465122790656
ENSG00000116863,-0.6978802716857649
ENSG00000171812,-1.512209936777235
ENSG00000054116,1.6233192533271164
ENSG00000116871,-0.2570334832403714
ENSG00000054118,1.0721799455512893
ENSG00000214193,-2.017154244843434
ENSG00000142694,-0.46270877078177164
ENSG00000116883,-1.2644010148960396
ENSG00000196182,0.7896939199163782
ENSG00000181817,-0.6803460746157145
ENSG00000116885,-1.374868947954992
ENSG00000116898,-0.5242916490717595
ENSG00000119535,nan
ENSG00000163873,-0.3695895812131515
ENSG00000233621,1.9023104148028638
ENSG00000163874,1.0041683856432762
ENSG00000163875,-1.5842256831789159
ENSG00000163877,-0.5345829137870067
ENSG00000163879,0.8243312505213812
ENSG00000134697,-0.2524440391288507
ENSG00000169218,nan
ENSG00000116922,-2.0023285974518026
ENSG00000134690,0.43357359151239955
ENSG00000183317,0.5374149292703931
ENSG00000185090,-0.225979509396015
ENSG00000233728,nan
ENSG00000196449,-1.3944153530402972
ENSG00000197982,-0.7550087142617513
ENSG00000188786,-0.8211338245280457
ENSG00000230955,nan
ENSG00000204084,1.2674276317178996
ENSG00000183431,-0.45667789306322215
ENSG00000183386,-0.34583735925474135
ENSG00000183520,0.7036449221897041
ENSG00000185668,3.686724625424035
ENSG00000224592,nan
ENSG00000116954,-0.8244214469655944
ENSG00000228436,-0.5469130588161022
ENSG00000214114,-1.1070157372786236
ENSG00000274944,nan
ENSG00000158315,-0.23700999580493273
ENSG00000174574,0.5252764678533126
ENSG00000168653,-1.3993461844612132
ENSG00000127603,0.6374477269955481
ENSG00000226438,nan
ENSG00000090621,-1.1421341129425333
ENSG00000163909,-1.0345820402240002
ENSG00000116983,-1.6474800652421429
ENSG00000084072,0.707535223119269
ENSG00000116985,-2.0031540841145876
ENSG00000198754,-1.051322560021407
ENSG00000261798,1.0435803136756712
ENSG00000284719,-1.2012658602571993
ENSG00000284678,nan
ENSG00000043514,-0.35625097811700096
ENSG00000116990,-0.7135015403591284
ENSG00000236546,-0.0020833171310951962
ENSG00000168389,3.907484067302712
ENSG00000131236,-1.0193288273267826
ENSG00000131238,0.16581202352178234
ENSG00000117000,-0.8347085678372715
ENSG00000188800,nan
ENSG00000259943,1.200935992547697
ENSG00000084073,-0.4749316324912042
ENSG00000049089,1.4057915966264376
ENSG00000084070,0.03507955215434827
ENSG00000284677,nan
ENSG00000187801,2.3650584933621315
ENSG00000187815,-0.27389947144980153
ENSG00000238287,1.002229619752766
ENSG00000164002,0.030855748439902145
ENSG00000238186,nan
ENSG00000117010,0.47748547444209455
ENSG00000117016,1.5890872936778013
ENSG00000272145,1.1708930510908093
ENSG00000066136,-0.3499492121547867
ENSG00000117013,0.3376914035985735
ENSG00000179862,1.5262179304261163
ENSG00000171793,-2.019046723529278
ENSG00000281207,2.4767860621629056
ENSG00000171790,nan
ENSG00000010803,-0.8996367880245297
ENSG00000235358,-0.49735050884067744
ENSG00000204060,-1.222027545481234
ENSG00000229901,0.7390551524019378
ENSG00000127129,0.22203773915121058
ENSG00000127124,1.2425188637963533
ENSG00000044012,nan
ENSG00000197273,0.8234792055018152
ENSG00000198815,0.984212289009554
ENSG00000177181,-1.8096042692214522
ENSG00000066185,2.1476329464879313
ENSG00000127125,1.2290665505743492
ENSG00000186409,0.6717188915396739
ENSG00000171960,-0.5334223725795432
ENSG00000234917,-0.04019020488098429
ENSG00000065978,-1.7695994575001794
ENSG00000164007,-0.4431038742001337
ENSG00000117385,-1.1726679346774644
ENSG00000164008,0.2295837331007318
ENSG00000283580,-1.4818733012817091
ENSG00000228452,nan
ENSG00000274386,-1.1044011440032437
ENSG00000177868,0.13961265216526858
ENSG00000164010,0.8414523183396885
ENSG00000228192,0.3359984510068745
ENSG00000164011,-0.5667697932102551
ENSG00000117394,3.296731170134043
ENSG00000227533,1.413724033313923
ENSG00000186973,2.322105650393885
ENSG00000117395,1.2550821139996005
ENSG00000243710,-1.6651278913595582
ENSG00000179178,0.92834260066438
ENSG00000253313,4.520064393092132
ENSG00000066056,-1.4732519072553316
ENSG00000234694,0.5315512908107924
ENSG00000117399,1.5951989157110544
ENSG00000066322,1.1545900802430873
ENSG00000159479,-0.18879137953391914
ENSG00000229431,1.2043298343177338
ENSG00000198198,1.2663003962147852
ENSG00000229372,0.2597462781185824
ENSG00000178922,-0.3135219494324207
ENSG00000142949,1.1938933429587208
ENSG00000066135,1.9430213567863188
ENSG00000236200,1.3845826172367355
ENSG00000126091,2.268031581507486
ENSG00000117407,-0.9253197474289001
ENSG00000237950,0.7348194731018645
ENSG00000117408,-0.69442675955409
ENSG00000132768,-1.6887991946163234
ENSG00000117410,-0.9181898816384874
ENSG00000117411,-0.026487155384255445
ENSG00000159214,-1.0977878920388535
ENSG00000196517,-2.171241674561611
ENSG00000230615,0.6955906178669563
ENSG00000171872,nan
ENSG00000178028,0.12533408221631162
ENSG00000117419,-0.4496327384013447
ENSG00000187147,-1.117192228587017
ENSG00000126106,4.667270743593744
ENSG00000198520,1.5398014805255404
ENSG00000142945,0.12326231784645665
ENSG00000225721,nan
ENSG00000142937,-1.839720416643623
ENSG00000142959,nan
ENSG00000173846,-0.7066621535976376
ENSG00000188396,0.40887851996906416
ENSG00000222009,-0.7417170498263721
ENSG00000117425,-0.6549004739185741
ENSG00000070785,-1.4994479128015916
ENSG00000126107,-0.6399382726221481
ENSG00000126088,0.3929970168017622
ENSG00000162415,1.817104278184126
ENSG00000281912,1.024787158812904
ENSG00000186603,1.9128029834992575
ENSG00000132781,0.10738931298562761
ENSG00000132773,-0.13008723591030158
ENSG00000070759,-0.5176305315695838
ENSG00000280670,0.5922429345307186
ENSG00000132763,0.01718716742166662
ENSG00000117450,-1.6145305835337735
ENSG00000117448,0.31951308156317726
ENSG00000132780,3.1687391370356592
ENSG00000159588,1.0817750054667152
ENSG00000159592,-0.26119875926085123
ENSG00000159596,-0.9406540272226404
ENSG00000197429,1.1227371000108943
ENSG00000086015,0.00661470480296994
ENSG00000117461,2.32896408037426
ENSG00000226957,nan
ENSG00000227857,3.4434661574849326
ENSG00000117472,3.188765372254783
ENSG00000085998,-0.29046630675254037
ENSG00000171357,-0.12315102357314303
ENSG00000085999,-0.3699376265603194
ENSG00000132128,-0.6067427756177232
ENSG00000173660,-1.6502968832976115
ENSG00000117481,-0.6214379697947553
ENSG00000117480,2.798711885889767
ENSG00000197587,-1.6620003770402811
ENSG00000079277,-0.374351638356216
ENSG00000142961,-0.7419950606103927
ENSG00000123472,-0.4022213319233664
ENSG00000186118,nan
ENSG00000159658,0.38963058480293117
ENSG00000186377,nan
ENSG00000225506,0.19042066389915827
ENSG00000224805,1.8533175677692337
ENSG00000162366,0.8761972829556113
ENSG00000162367,-1.5994998734974863
ENSG00000123473,-2.1521789901529633
ENSG00000162368,0.7389688941057923
ENSG00000225762,0.5786644569778192
ENSG00000186790,-0.6035659175478066
ENSG00000237424,-0.5324018801540444
ENSG00000186564,0.5576554627310305
ENSG00000269113,-0.9909414458425329
ENSG00000117834,nan
ENSG00000132122,2.689487713891687
ENSG00000186094,nan
ENSG00000162373,-0.2555297628454312
ENSG00000229846,nan
ENSG00000162374,9.878423928236856
ENSG00000142700,-2.592445209675339
ENSG00000185104,-1.5270507578658827
ENSG00000123080,2.562827737550719
ENSG00000204006,0.34897940830615154
ENSG00000203356,0.7069571211741018
ENSG00000123091,0.7319791879727947
ENSG00000085831,1.0410444755715889
ENSG00000261664,1.747413080190986
ENSG00000085832,-0.3867132021171326
ENSG00000238140,nan
ENSG00000227070,-1.2938438302583577
ENSG00000117859,0.34458575108081124
ENSG00000078618,0.14694335364115182
ENSG00000266993,-1.251902321564525
ENSG00000272175,nan
ENSG00000169213,-2.4542811543778407
ENSG00000117862,-0.15481404380603006
ENSG00000198841,-2.0723739283163263
ENSG00000223390,nan
ENSG00000134717,-0.46403092537238394
ENSG00000157077,-0.04194302726805869
ENSG00000154222,0.7114380734976339
ENSG00000272100,-0.9258590619546383
ENSG00000085840,0.5959401307488597
ENSG00000134748,0.2357863733866479
ENSG00000134744,-0.6212173970766246
ENSG00000272371,nan
ENSG00000116157,-0.043831895549346814
ENSG00000182183,-0.19004111037906693
ENSG00000162377,-1.5539165399768984
ENSG00000162378,-0.05802408036120698
ENSG00000203995,0.2860743704798878
