Feature
157,ENSG00000171056
158,ENSG00000196368
159,ENSG00000161040
160,ENSG00000187626
161,ENSG00000223802
162,ENSG00000160255
163,ENSG00000105137
164,ENSG00000167550
165,ENSG00000064652
166,ENSG00000169302
167,ENSG00000178222
168,ENSG00000131668
169,ENSG00000125462
170,ENSG00000213694
171,ENSG00000171246
172,ENSG00000106991
173,ENSG00000131435
174,ENSG00000115648
175,ENSG00000141384
176,ENSG00000144583
177,ENSG00000110237
178,ENSG00000259420
179,ENSG00000011201
180,ENSG00000095752
181,ENSG00000155016
182,ENSG00000185652
183,ENSG00000150556
184,ENSG00000124126
185,ENSG00000107130
186,ENSG00000115718
187,ENSG00000179219
188,ENSG00000186462
189,ENSG00000181638
190,ENSG00000215784
191,ENSG00000092969
192,ENSG00000237813
193,ENSG00000145934
194,ENSG00000158164
195,ENSG00000269961
196,ENSG00000168116
197,ENSG00000236719
198,ENSG00000158122
199,ENSG00000173227
200,ENSG00000065534
201,ENSG00000186787
202,ENSG00000184194
203,ENSG00000139946
204,ENSG00000253967
205,ENSG00000233262
206,ENSG00000196581
207,ENSG00000183770
208,ENSG00000182247
209,ENSG00000100503
210,ENSG00000229962
211,ENSG00000158473
212,ENSG00000103202
213,ENSG00000013297
214,ENSG00000221882
215,ENSG00000198947
216,ENSG00000065054
217,ENSG00000159871
218,ENSG00000136859
219,ENSG00000244045
220,ENSG00000134874
221,ENSG00000179935
222,ENSG00000162493
223,ENSG00000065802
224,ENSG00000188092
225,ENSG00000160345
226,ENSG00000164114
227,ENSG00000162444
228,ENSG00000132286
229,ENSG00000077782
230,ENSG00000132591
231,ENSG00000120658
232,ENSG00000168505
233,ENSG00000260025
234,ENSG00000142661
235,ENSG00000247934
236,ENSG00000113262
237,ENSG00000184515
238,ENSG00000164185
239,ENSG00000127507
240,ENSG00000153976
241,ENSG00000187239
242,ENSG00000164023
243,ENSG00000106772
244,ENSG00000165275
245,ENSG00000124006
246,ENSG00000010818
247,ENSG00000162543
248,ENSG00000249306
249,ENSG00000080573
250,ENSG00000165140
251,ENSG00000011677
252,ENSG00000178695
253,ENSG00000102312
254,ENSG00000158850
255,ENSG00000008513
256,ENSG00000182197
257,ENSG00000132429
258,ENSG00000240204
259,ENSG00000165490
260,ENSG00000171130
261,ENSG00000181544
262,ENSG00000203930
263,ENSG00000143515
264,ENSG00000251022
265,ENSG00000151729
266,ENSG00000251199
267,ENSG00000152495
268,ENSG00000169992
269,ENSG00000140511
270,ENSG00000241945
271,ENSG00000139508
272,ENSG00000186792
273,ENSG00000166106
274,ENSG00000206172
275,ENSG00000148655
276,ENSG00000105370
277,ENSG00000101282
278,ENSG00000071539
279,ENSG00000144331
280,ENSG00000167601
281,ENSG00000130477
282,ENSG00000241990
283,ENSG00000091482
284,ENSG00000215218
285,ENSG00000006576
286,ENSG00000164638
287,ENSG00000163254
288,ENSG00000168243
289,ENSG00000189229
290,ENSG00000101955
291,ENSG00000251487
292,ENSG00000162851
293,ENSG00000064195
294,ENSG00000134490
295,ENSG00000204538
296,ENSG00000272707
297,ENSG00000211772
298,ENSG00000185905
299,ENSG00000169105
300,ENSG00000109790
301,ENSG00000118508
302,ENSG00000272619
303,ENSG00000204442
304,ENSG00000131094
305,ENSG00000185989
306,ENSG00000109255
307,ENSG00000083454
308,ENSG00000283154
309,ENSG00000236279
310,ENSG00000070915
311,ENSG00000186297
312,ENSG00000090612
313,ENSG00000196440
314,ENSG00000132164
315,ENSG00000137135
316,ENSG00000123415
317,ENSG00000133433
318,ENSG00000104889
319,ENSG00000183665
320,ENSG00000148426
321,ENSG00000142528
322,ENSG00000143179
323,ENSG00000249379
324,ENSG00000161642
325,ENSG00000066735
326,ENSG00000168734
327,ENSG00000142700
328,ENSG00000163026
329,ENSG00000147082
330,ENSG00000116521
331,ENSG00000114631
332,ENSG00000267424
333,ENSG00000271795
334,ENSG00000105880
335,ENSG00000137872
336,ENSG00000198681
337,ENSG00000144460
338,ENSG00000124143
339,ENSG00000085741
340,ENSG00000169902
341,ENSG00000130159
342,ENSG00000242147
343,ENSG00000250038
344,ENSG00000267221
345,ENSG00000102383
346,ENSG00000025039
347,ENSG00000159346
348,ENSG00000267586
349,ENSG00000105926
350,ENSG00000143845
351,ENSG00000128011
352,ENSG00000183309
353,ENSG00000169083
354,ENSG00000067048
355,ENSG00000189420
356,ENSG00000171533
357,ENSG00000072163
358,ENSG00000077585
359,ENSG00000184986
360,ENSG00000258548
361,ENSG00000112592
362,ENSG00000167359
363,ENSG00000141698
364,ENSG00000177706
365,ENSG00000071967
366,ENSG00000266976
367,ENSG00000151287
368,ENSG00000146858
369,ENSG00000179115
370,ENSG00000164649
371,ENSG00000138411
372,ENSG00000129244
373,ENSG00000168824
374,ENSG00000275874
375,ENSG00000188613
376,ENSG00000100599
377,ENSG00000154678
378,ENSG00000134590
379,ENSG00000176402
380,ENSG00000198680
381,ENSG00000182759
382,ENSG00000124615
383,ENSG00000007202
384,ENSG00000163607
385,ENSG00000074047
386,ENSG00000118655
387,ENSG00000168811
388,ENSG00000203711
389,ENSG00000238227
390,ENSG00000204860
391,ENSG00000125630
392,ENSG00000157064
393,ENSG00000197603
394,ENSG00000227066
395,ENSG00000125898
396,ENSG00000226009
397,ENSG00000141965
398,ENSG00000125454
399,ENSG00000146122
400,ENSG00000106993
401,ENSG00000149196
402,ENSG00000178184
403,ENSG00000153012
404,ENSG00000102390
405,ENSG00000259721
406,ENSG00000198218
407,ENSG00000168334
408,ENSG00000125430
409,ENSG00000077274
410,ENSG00000213186
411,ENSG00000223812
412,ENSG00000100104
413,ENSG00000112964
414,ENSG00000118596
415,ENSG00000153896
416,ENSG00000107021
417,ENSG00000104897
418,ENSG00000148337
419,ENSG00000198689
420,ENSG00000169213
421,ENSG00000222032
422,ENSG00000181104
423,ENSG00000254501
424,ENSG00000166825
425,ENSG00000224051
426,ENSG00000172819
427,ENSG00000221829
428,ENSG00000134375
429,ENSG00000130821
430,ENSG00000165617
431,ENSG00000137273
432,ENSG00000108349
433,ENSG00000240405
434,ENSG00000117020
435,ENSG00000166503
436,ENSG00000224960
437,ENSG00000198353
438,ENSG00000135049
439,ENSG00000229056
440,ENSG00000154102
441,ENSG00000164933
442,ENSG00000275764
443,ENSG00000186496
444,ENSG00000150787
445,ENSG00000280081
446,ENSG00000171403
447,ENSG00000254842
448,ENSG00000150977
449,ENSG00000239900
450,ENSG00000236081
451,ENSG00000165512
452,ENSG00000064687
453,ENSG00000101940
454,ENSG00000113552
455,ENSG00000166199
456,ENSG00000164303
457,ENSG00000105877
458,ENSG00000131737
459,ENSG00000143318
460,ENSG00000257042
461,ENSG00000165215
462,ENSG00000156966
463,ENSG00000105784
464,ENSG00000255874
465,ENSG00000134278
466,ENSG00000198542
467,ENSG00000007264
468,ENSG00000110900
469,ENSG00000136840
470,ENSG00000234883
471,ENSG00000169594
472,ENSG00000169607
473,ENSG00000237429
474,ENSG00000167536
475,ENSG00000227681
476,ENSG00000181852
477,ENSG00000142185
478,ENSG00000169306
479,ENSG00000277999
480,ENSG00000183092
481,ENSG00000133818
482,ENSG00000284800
483,ENSG00000176020
484,ENSG00000165325
485,ENSG00000177951
486,ENSG00000123570
487,ENSG00000120334
488,ENSG00000271601
489,ENSG00000106436
490,ENSG00000112183
491,ENSG00000166025
492,ENSG00000101220
493,ENSG00000131759
494,ENSG00000167157
495,ENSG00000184162
496,ENSG00000180801
497,ENSG00000183527
498,ENSG00000244578
499,ENSG00000257842
500,ENSG00000124610
501,ENSG00000105879
502,ENSG00000182511
503,ENSG00000113356
504,ENSG00000197253
505,ENSG00000259590
506,ENSG00000183780
507,ENSG00000223956
508,ENSG00000243566
509,ENSG00000145113
510,ENSG00000011332
511,ENSG00000260142
512,ENSG00000106624
513,ENSG00000132031
514,ENSG00000171016
515,ENSG00000107362
516,ENSG00000280650
517,ENSG00000242616
518,ENSG00000148297
519,ENSG00000184371
520,ENSG00000166033
521,ENSG00000146054
522,ENSG00000155816
523,ENSG00000187601
524,ENSG00000168256
525,ENSG00000137310
526,ENSG00000185442
527,ENSG00000072832
528,ENSG00000104722
529,ENSG00000109674
530,ENSG00000166402
531,ENSG00000170161
532,ENSG00000120526
533,ENSG00000131467
534,ENSG00000164778
535,ENSG00000141349
536,ENSG00000165152
537,ENSG00000239911
538,ENSG00000187123
539,ENSG00000133134
540,ENSG00000116132
541,ENSG00000105204
542,ENSG00000179546
543,ENSG00000238160
544,ENSG00000183688
545,ENSG00000108883
546,ENSG00000153404
547,ENSG00000023902
548,ENSG00000187595
549,ENSG00000189221
550,ENSG00000254938
551,ENSG00000136960
552,ENSG00000121152
553,ENSG00000228714
554,ENSG00000092929
555,ENSG00000134516
556,ENSG00000248475
557,ENSG00000135272
558,ENSG00000108813
559,ENSG00000118197
560,ENSG00000204644
561,ENSG00000237254
562,ENSG00000223547
563,ENSG00000156968
564,ENSG00000171502
565,ENSG00000196167
566,ENSG00000204576
567,ENSG00000243701
568,ENSG00000109103
569,ENSG00000140280
570,ENSG00000132718
571,ENSG00000138821
572,ENSG00000168907
573,ENSG00000143847
574,ENSG00000184014
575,ENSG00000175376
576,ENSG00000173421
577,ENSG00000270816
578,ENSG00000148516
579,ENSG00000168427
580,ENSG00000115762
581,ENSG00000114353
582,ENSG00000055732
583,ENSG00000133704
584,ENSG00000138640
585,ENSG00000135604
586,ENSG00000064655
587,ENSG00000178235
588,ENSG00000019186
589,ENSG00000204856
590,ENSG00000169129
591,ENSG00000067445
592,ENSG00000116455
593,ENSG00000004139
594,ENSG00000043355
595,ENSG00000095059
596,ENSG00000172425
597,ENSG00000184368
598,ENSG00000133937
599,ENSG00000197296
600,ENSG00000110888
601,ENSG00000166396
602,ENSG00000083312
603,ENSG00000002330
604,ENSG00000275180
605,ENSG00000164508
606,ENSG00000162344
607,ENSG00000004468
608,ENSG00000003989
609,ENSG00000142875
610,ENSG00000132639
611,ENSG00000127423
612,ENSG00000222030
613,ENSG00000119946
614,ENSG00000186575
615,ENSG00000099260
616,ENSG00000177932
617,ENSG00000145861
618,ENSG00000143319
619,ENSG00000100504
620,ENSG00000067177
621,ENSG00000165259
622,ENSG00000166579
623,ENSG00000154655
624,ENSG00000135083
625,ENSG00000104450
626,ENSG00000171385
627,ENSG00000104524
628,ENSG00000087258
629,ENSG00000108379
630,ENSG00000163520
631,ENSG00000040608
632,ENSG00000185697
633,ENSG00000163888
634,ENSG00000237476
635,ENSG00000227051
636,ENSG00000184497
637,ENSG00000146410
638,ENSG00000115935
639,ENSG00000165511
640,ENSG00000090530
641,ENSG00000272854
642,ENSG00000122824
643,ENSG00000075340
644,ENSG00000130224
645,ENSG00000188343
646,ENSG00000137124
647,ENSG00000148840
648,ENSG00000198598
649,ENSG00000161243
650,ENSG00000122203
651,ENSG00000172031
652,ENSG00000196498
653,ENSG00000186352
654,ENSG00000148908
655,ENSG00000160293
656,ENSG00000166250
657,ENSG00000163064
658,ENSG00000276023
659,ENSG00000104324
660,ENSG00000026652
661,ENSG00000204469
662,ENSG00000165046
663,ENSG00000156509
664,ENSG00000131738
665,ENSG00000126903
666,ENSG00000105290
667,ENSG00000179331
668,ENSG00000196730
669,ENSG00000156970
670,ENSG00000110881
671,ENSG00000130433
672,ENSG00000039560
673,ENSG00000171488
674,ENSG00000238123
675,ENSG00000164902
676,ENSG00000143368
677,ENSG00000076604
678,ENSG00000162746
679,ENSG00000140682
680,ENSG00000153823
681,ENSG00000128713
682,ENSG00000065183
683,ENSG00000125484
684,ENSG00000142182
685,ENSG00000163377
686,ENSG00000275676
687,ENSG00000134970
688,ENSG00000183463
689,ENSG00000123143
690,ENSG00000189299
691,ENSG00000163923
692,ENSG00000136010
693,ENSG00000233058
694,ENSG00000146834
695,ENSG00000169933
696,ENSG00000009694
697,ENSG00000104432
698,ENSG00000165410
699,ENSG00000148288
700,ENSG00000130707
701,ENSG00000229544
702,ENSG00000166922
703,ENSG00000143156
704,ENSG00000203971
705,ENSG00000169239
706,ENSG00000253642
707,ENSG00000253898
708,ENSG00000142677
709,ENSG00000126882
710,ENSG00000122756
711,ENSG00000145220
712,ENSG00000117054
713,ENSG00000136891
714,ENSG00000165138
715,ENSG00000171368
716,ENSG00000170881
717,ENSG00000149532
718,ENSG00000256124
719,ENSG00000251555
720,ENSG00000247311
721,ENSG00000257698
722,ENSG00000196517
723,ENSG00000071203
724,ENSG00000198821
725,ENSG00000087245
726,ENSG00000173039
727,ENSG00000144021
728,ENSG00000265843
729,ENSG00000089041
730,ENSG00000103507
731,ENSG00000137819
732,ENSG00000203900
733,ENSG00000188938
734,ENSG00000267598
735,ENSG00000143799
736,ENSG00000179832
737,ENSG00000132382
738,ENSG00000183691
739,ENSG00000229728
740,ENSG00000163637
741,ENSG00000100216
742,ENSG00000145354
743,ENSG00000132535
744,ENSG00000102096
745,ENSG00000150995
746,ENSG00000112186
747,ENSG00000117362
748,ENSG00000004142
749,ENSG00000123473
750,ENSG00000248690
751,ENSG00000275004
752,ENSG00000111058
753,ENSG00000104177
754,ENSG00000108947
755,ENSG00000175764
756,ENSG00000165233
757,ENSG00000141644
758,ENSG00000139726
759,ENSG00000249116
760,ENSG00000213930
761,ENSG00000173171
762,ENSG00000224216
763,ENSG00000157150
764,ENSG00000196420
765,ENSG00000149136
766,ENSG00000157680
767,ENSG00000146966
768,ENSG00000165886
769,ENSG00000105245
770,ENSG00000269068
771,ENSG00000110436
772,ENSG00000136875
773,ENSG00000233288
774,ENSG00000182544
775,ENSG00000132821
776,ENSG00000176422
777,ENSG00000128714
778,ENSG00000104059
779,ENSG00000101825
780,ENSG00000113594
781,ENSG00000166289
782,ENSG00000102119
783,ENSG00000023191
784,ENSG00000124275
785,ENSG00000158050
786,ENSG00000085185
787,ENSG00000205277
788,ENSG00000149218
789,ENSG00000122862
790,ENSG00000138835
791,ENSG00000174672
792,ENSG00000189001
793,ENSG00000114405
794,ENSG00000107518
795,ENSG00000122694
796,ENSG00000131043
797,ENSG00000274993
798,ENSG00000105671
799,ENSG00000134597
800,ENSG00000229563
801,ENSG00000134873
802,ENSG00000171943
803,ENSG00000102755
804,ENSG00000185963
805,ENSG00000226690
806,ENSG00000205765
807,ENSG00000174136
808,ENSG00000181135
809,ENSG00000172062
810,ENSG00000259863
811,ENSG00000143801
812,ENSG00000163485
813,ENSG00000102178
814,ENSG00000231672
815,ENSG00000106714
816,ENSG00000145990
817,ENSG00000144401
818,ENSG00000180875
819,ENSG00000179869
820,ENSG00000213654
821,ENSG00000197702
822,ENSG00000274180
823,ENSG00000186510
824,ENSG00000109079
825,ENSG00000134775
826,ENSG00000174236
827,ENSG00000113578
828,ENSG00000160963
829,ENSG00000165496
830,ENSG00000163499
831,ENSG00000104967
832,ENSG00000162849
833,ENSG00000224905
834,ENSG00000104341
835,ENSG00000167741
836,ENSG00000234665
837,ENSG00000164236
838,ENSG00000160714
839,ENSG00000139800
840,ENSG00000124212
841,ENSG00000249751
842,ENSG00000234520
843,ENSG00000173040
844,ENSG00000185567
845,ENSG00000204520
846,ENSG00000136213
847,ENSG00000040933
848,ENSG00000131187
849,ENSG00000173210
850,ENSG00000021762
851,ENSG00000180228
852,ENSG00000108509
853,ENSG00000164241
854,ENSG00000204065
855,ENSG00000164284
856,ENSG00000162139
857,ENSG00000227496
858,ENSG00000256537
859,ENSG00000119938
860,ENSG00000130270
861,ENSG00000073536
862,ENSG00000123689
863,ENSG00000110328
864,ENSG00000154174
865,ENSG00000143811
866,ENSG00000105605
867,ENSG00000226377
868,ENSG00000117586
869,ENSG00000270885
870,ENSG00000150768
871,ENSG00000179673
872,ENSG00000198185
873,ENSG00000163882
874,ENSG00000164823
875,ENSG00000034053
876,ENSG00000124243
877,ENSG00000256463
878,ENSG00000159164
879,ENSG00000213782
880,ENSG00000227053
881,ENSG00000152315
882,ENSG00000157152
883,ENSG00000198841
884,ENSG00000168002
885,ENSG00000180155
886,ENSG00000205208
887,ENSG00000162894
888,ENSG00000181751
889,ENSG00000156471
890,ENSG00000186976
891,ENSG00000164270
892,ENSG00000173947
893,ENSG00000176749
894,ENSG00000156345
895,ENSG00000076382
896,ENSG00000259126
897,ENSG00000203739
898,ENSG00000163815
899,ENSG00000139433
900,ENSG00000114388
901,ENSG00000107249
902,ENSG00000187866
903,ENSG00000181929
904,ENSG00000249174
905,ENSG00000167693
906,ENSG00000143507
907,ENSG00000229117
908,ENSG00000178921
909,ENSG00000112541
910,ENSG00000129355
911,ENSG00000063601
912,ENSG00000114790
913,ENSG00000039523
914,ENSG00000203883
915,ENSG00000101680
916,ENSG00000130052
917,ENSG00000140092
918,ENSG00000167034
919,ENSG00000115194
920,ENSG00000196639
921,ENSG00000174282
922,ENSG00000102226
923,ENSG00000272620
924,ENSG00000174306
925,ENSG00000204019
926,ENSG00000198417
927,ENSG00000166450
928,ENSG00000124507
929,ENSG00000128294
930,ENSG00000170445
931,ENSG00000188735
932,ENSG00000151445
933,ENSG00000196700
934,ENSG00000236975
935,ENSG00000122592
936,ENSG00000123154
937,ENSG00000163017
938,ENSG00000136630
939,ENSG00000169252
940,ENSG00000272566
941,ENSG00000123104
942,ENSG00000176697
943,ENSG00000153721
944,ENSG00000113575
945,ENSG00000101407
946,ENSG00000123096
947,ENSG00000134222
948,ENSG00000167123
949,ENSG00000156795
950,ENSG00000090339
951,ENSG00000187266
952,ENSG00000246851
953,ENSG00000138430
954,ENSG00000152455
955,ENSG00000143569
956,ENSG00000178804
957,ENSG00000117222
958,ENSG00000135070
959,ENSG00000271584
960,ENSG00000156508
961,ENSG00000232110
962,ENSG00000164458
963,ENSG00000267057
964,ENSG00000153291
965,ENSG00000113595
966,ENSG00000163528
967,ENSG00000171793
968,ENSG00000160285
969,ENSG00000060140
970,ENSG00000095303
971,ENSG00000214193
972,ENSG00000269900
973,ENSG00000130829
974,ENSG00000112796
975,ENSG00000180354
976,ENSG00000105607
977,ENSG00000188610
978,ENSG00000272139
979,ENSG00000213619
980,ENSG00000175984
981,ENSG00000181856
982,ENSG00000148291
983,ENSG00000268601
984,ENSG00000152359
985,ENSG00000196550
986,ENSG00000123977
987,ENSG00000151552
988,ENSG00000116670
989,ENSG00000113719
990,ENSG00000160808
991,ENSG00000164604
992,ENSG00000168675
993,ENSG00000116985
994,ENSG00000263513
995,ENSG00000148481
996,ENSG00000116922
997,ENSG00000145526
998,ENSG00000119121
999,ENSG00000090932
1000,ENSG00000225783
1001,ENSG00000261759
1002,ENSG00000036672
1003,ENSG00000167037
1004,ENSG00000163040
1005,ENSG00000102225
1006,ENSG00000175874
1007,ENSG00000243224
1008,ENSG00000196562
1009,ENSG00000255020
1010,ENSG00000135245
1011,ENSG00000145365
1012,ENSG00000133121
1013,ENSG00000251493
1014,ENSG00000175137
1015,ENSG00000135547
1016,ENSG00000143994
1017,ENSG00000105576
1018,ENSG00000167566
1019,ENSG00000196150
1020,ENSG00000104833
1021,ENSG00000106038
1022,ENSG00000130005
1023,ENSG00000128872
1024,ENSG00000135898
1025,ENSG00000120896
1026,ENSG00000163623
1027,ENSG00000147536
1028,ENSG00000175445
1029,ENSG00000188064
1030,ENSG00000179240
1031,ENSG00000223839
1032,ENSG00000131462
1033,ENSG00000237819
1034,ENSG00000144120
1035,ENSG00000005448
1036,ENSG00000167103
1037,ENSG00000182963
1038,ENSG00000254858
1039,ENSG00000230074
1040,ENSG00000156298
1041,ENSG00000139428
1042,ENSG00000155903
1043,ENSG00000175018
1044,ENSG00000189129
1045,ENSG00000100583
1046,ENSG00000170458
1047,ENSG00000268223
1048,ENSG00000135643
1049,ENSG00000133641
1050,ENSG00000151617
1051,ENSG00000105393
1052,ENSG00000203706
1053,ENSG00000135045
1054,ENSG00000150051
1055,ENSG00000154845
1056,ENSG00000171135
1057,ENSG00000167680
1058,ENSG00000086758
1059,ENSG00000242515
1060,ENSG00000167173
1061,ENSG00000161888
1062,ENSG00000272077
1063,ENSG00000187908
1064,ENSG00000133027
1065,ENSG00000123364
1066,ENSG00000157734
1067,ENSG00000178882
1068,ENSG00000254431
1069,ENSG00000168301
1070,ENSG00000167130
1071,ENSG00000151503
1072,ENSG00000172113
1073,ENSG00000183570
1074,ENSG00000188070
1075,ENSG00000171451
1076,ENSG00000176386
1077,ENSG00000149483
1078,ENSG00000083444
1079,ENSG00000258710
1080,ENSG00000148120
1081,ENSG00000163431
1082,ENSG00000141316
1083,ENSG00000258314
1084,ENSG00000173456
1085,ENSG00000134369
1086,ENSG00000130734
1087,ENSG00000128656
1088,ENSG00000137494
1089,ENSG00000166118
1090,ENSG00000143740
1091,ENSG00000130255
1092,ENSG00000278071
1093,ENSG00000232977
1094,ENSG00000124159
1095,ENSG00000198908
1096,ENSG00000106299
1097,ENSG00000171103
1098,ENSG00000205111
1099,ENSG00000111700
1100,ENSG00000100142
1101,ENSG00000159403
1102,ENSG00000137106
1103,ENSG00000261740
1104,ENSG00000038295
1105,ENSG00000144713
1106,ENSG00000172985
1107,ENSG00000081377
1108,ENSG00000172757
1109,ENSG00000121653
1110,ENSG00000138386
1111,ENSG00000170049
1112,ENSG00000213246
1113,ENSG00000153162
1114,ENSG00000198053
1115,ENSG00000260777
1116,ENSG00000271824
1117,ENSG00000141696
1118,ENSG00000256628
1119,ENSG00000136504
1120,ENSG00000186326
1121,ENSG00000180730
1122,ENSG00000165449
1123,ENSG00000143252
1124,ENSG00000271576
1125,ENSG00000012660
1126,ENSG00000035687
1127,ENSG00000228106
1128,ENSG00000028839
1129,ENSG00000157693
1130,ENSG00000196363
1131,ENSG00000128045
1132,ENSG00000163421
1133,ENSG00000108298
1134,ENSG00000139354
1135,ENSG00000065413
1136,ENSG00000226434
1137,ENSG00000272906
1138,ENSG00000127191
1139,ENSG00000128652
1140,ENSG00000161800
1141,ENSG00000225087
1142,ENSG00000112511
1143,ENSG00000177432
1144,ENSG00000204370
1145,ENSG00000137692
1146,ENSG00000105656
1147,ENSG00000176979
1148,ENSG00000119782
1149,ENSG00000175294
1150,ENSG00000268518
1151,ENSG00000149806
1152,ENSG00000114302
1153,ENSG00000173338
1154,ENSG00000198455
1155,ENSG00000230262
1156,ENSG00000108828
1157,ENSG00000177954
1158,ENSG00000137462
1159,ENSG00000140931
1160,ENSG00000140522
1161,ENSG00000170921
1162,ENSG00000196781
1163,ENSG00000127666
1164,ENSG00000088756
1165,ENSG00000277013
1166,ENSG00000071246
1167,ENSG00000260896
1168,ENSG00000184984
1169,ENSG00000121067
1170,ENSG00000100739
1171,ENSG00000119523
1172,ENSG00000213337
1173,ENSG00000171608
1174,ENSG00000242173
1175,ENSG00000131781
1176,ENSG00000167985
1177,ENSG00000231187
1178,ENSG00000111837
1179,ENSG00000234602
1180,ENSG00000056291
1181,ENSG00000164983
1182,ENSG00000125872
1183,ENSG00000260790
1184,ENSG00000166206
1185,ENSG00000178896
1186,ENSG00000102401
1187,ENSG00000137486
1188,ENSG00000156103
1189,ENSG00000143164
1190,ENSG00000144843
1191,ENSG00000264577
1192,ENSG00000149084
1193,ENSG00000161277
1194,ENSG00000107341
1195,ENSG00000154589
1196,ENSG00000134533
1197,ENSG00000142149
1198,ENSG00000085415
1199,ENSG00000136699
1200,ENSG00000131470
1201,ENSG00000100030
1202,ENSG00000082126
1203,ENSG00000124260
1204,ENSG00000142920
1205,ENSG00000109107
1206,ENSG00000156482
1207,ENSG00000169504
1208,ENSG00000233117
1209,ENSG00000154127
1210,ENSG00000009830
1211,ENSG00000119414
1212,ENSG00000150433
1213,ENSG00000272825
1214,ENSG00000146670
1215,ENSG00000099822
1216,ENSG00000143947
1217,ENSG00000197756
1218,ENSG00000159761
1219,ENSG00000141668
1220,ENSG00000196998
1221,ENSG00000231652
1222,ENSG00000269564
1223,ENSG00000167083
1224,ENSG00000269190
1225,ENSG00000127080
1226,ENSG00000130312
1227,ENSG00000272944
1228,ENSG00000153391
1229,ENSG00000112306
1230,ENSG00000178397
1231,ENSG00000198865
1232,ENSG00000117560
1233,ENSG00000171863
1234,ENSG00000144468
1235,ENSG00000105619
1236,ENSG00000111371
1237,ENSG00000186283
1238,ENSG00000231566
1239,ENSG00000135469
1240,ENSG00000115268
1241,ENSG00000185818
1242,ENSG00000137492
1243,ENSG00000205362
1244,ENSG00000163682
1245,ENSG00000149596
1246,ENSG00000116833
1247,ENSG00000120696
1248,ENSG00000274183
1249,ENSG00000167333
